STATE,NUM_UNIT,CAUSE_IGN,FIRE_SPRD,BLDG_ABOVE,BLDG_BELOW,TOT_SQ_FT,FIRE_ORIG,FLAME_SPRD,DETECTOR,AES_PRES,INCIDENT_KEY,APP_MOD,response_time,last_unit_clear_time,accident_year,accident_month,accident_day,accident_hour,median_income_list,median_rent_list,Pct_HOU_Occupied_units_list,Pct_HHF_Utility_gas_list,Pct_DIS_With_disability_list,Pct_EDU_Bachelor_or_higher_list,Pct_HIC_With_coverage_list,Pct_SA_62_and_over_list,Pct_EMP_Pop_16_and_over_in_labor_force_Civilian_labor_force_Employed_list,temp,rhum,wspd,Minority populations,Black Alone,hum_1,AREA_ORIG_new,ACT_TAK1_new,FACT_IGN1_new,HEAT_SOURCE_new,FIRST_IGN_new,TYPE_MAT_new,PROP_USE_new,SUP_FAC_1_new,ITEM_SPRD_new,MAT_SPRD_new,build_time_1980_to_later_list,solar_or_no_fuel,coal_or_wood,HHS_Region,Census_Region,Census_Division,CBSA Title,CBSA Code,AREA_ORIG,HEAT_SOURC,FIRST_IGN,TYPE_MAT,FACT_IGN_1,SUP_FAC_1,STRUC_TYPE,STRUC_STAT,ITEM_SPRD,MAT_SPRD,DET_TYPE,AES_TYPE,AES_OPER,ACT_TAK1,LOC_TYPE,NUM_MILE,STREET_PRE,STREETNAME,STREETTYPE,STREETSUF,APT_NO,CITY,STATE_ID,ZIP5,ZIP4,X_STREET,FF_DEATH,OTH_DEATH,FF_INJ,OTH_INJ,DET_ALERT,PROP_USE,ON_SITE_M1,MAT_STOR1,EQUIP_INV,CAUSE_IGN_desc,AREA_ORIG_desc,HEAT_SOURC_desc,FIRST_IGN_desc,TYPE_MAT_desc,FACT_IGN_1_desc,ITEM_SPRD_desc,MAT_SPRD_desc,ACT_TAK1_desc,SUP_FAC_1_desc,AES_PRES_desc,DETECTOR_desc,hum_1_desc,PROP_USE_desc,ON_SITE_M1_desc,MAT_STOR1_desc,EQUIP_INV_desc,DET_TYPE_desc
IL,1.0,5,4,1.0,0.0,1200.0,1.0,Y,U,U,IL_CS212_05162021_211530_0,Y,5.0,121.0,2021,5,16,5,50235.37190082645,1089.5702479338845,76.2,85.8,14.3,12.1,86.1,17.6,47.2,15.5,60.0,7.6,0.0164172901080631,0.8794679966749792,N,UU_,1,UU_,UU_,UU_,not given_,4,9,not given_,not given_,31.5,0.3,0.0,Region 5 - Chicago,Midwest,East North Central,"Chicago-Naperville-Elgin, IL-IN",16980,UU,UU,UU,,UU,NNN,1,2,,,,,,11,1,13539,,Hamlin,AVE,,,Robbins,IL,60472,,,0,0,0,0,,419,,,NNN,Cause under investigation,Undetermined,Undetermined,Undetermined,,Undetermined,,,Extinguish,,Undetermined,Undetermined,,1 or 2 family dwelling,,,,
CA,0.0,2,2,5.0,1.0,30.0,1.0,Y,1,1,CA_19180_01092019_000432_0,Y,4.0,22.0,2019,1,9,14,109669.58035714286,2315.0892857142853,84.2,35.6,10.8,71.6,96.1,18.1,65.1,9.6,90.0,5.4,0.098318971606159,0.0881480435089702,N,2,8,3,1,8,not given_,3,not given_,not given_,not given_,53.3,10.0,0.0,Region 9 - San Francisco,West,Pacific,"Los Angeles-Long Beach-Anaheim, CA",31080,25,13,81,,30,,1,2,,,3,,,87,1,1531,,6TH,,,100,Santa Monica,CA,90401,,,0,0,0,0,U,340,NNN,N,210,Unintentional,"Bathroom, checkroom, lavatory, locker room",Arcing,"Electrical wire, cable insulation",,"Electrical failure, malfunction, other",,,Investigate fire out on arrival,,Present,Detectors Present,,"Clinics, Doctors offices, hemodialysis centers",,,"Electrical wiring, other",Combination smoke - heat
TX,1.0,5,4,1.0,0.0,2570.0,1.0,Y,1,N,TX_XY406_01242021_157_0,Y,11.0,35.0,2021,1,24,13,90675.27272727272,1240.9586776859503,89.4,13.7,13.1,23.8,84.9,18.4,63.5,12.9,97.0,7.6,0.0956737941322725,0.0114370959721531,N,7,1,UU_,UU_,UU_,6,4,not given_,not given_,not given_,74.2,0.2,0.0,Region 6 - Dallas,South,West South Central,"Dallas-Fort Worth-Arlington, TX",19100,76,UU,UU,63,UU,,1,2,,,1,,,10,1,130,,CR 4281,,,,Decatur,TX,76234,,,0,0,0,0,U,419,NNN,N,,Cause under investigation,Wall surface: exterior,Undetermined,Undetermined,"Sawn wood, including all finished lumber",Undetermined,,,"Fire, other",,None Present,Detectors Present,,1 or 2 family dwelling,,,,Smoke
TX,4.0,3,2,2.0,0.0,1663.0,2.0,Y,U,N,TX_DH611_02112021_1002671_0,Y,5.0,112.0,2021,2,11,5,90731.77685950414,1730.305785123967,89.0,48.1,8.3,37.5,77.3,15.8,72.3,-0.9,89.0,16.6,0.1923281517820202,0.0692121283763815,N,7,1,2,1,8,UU_,4,9,not given_,not given_,41.6,1.0,0.0,Region 6 - Dallas,South,West South Central,"Dallas-Fort Worth-Arlington, TX",19100,74,10,81,UU,25,NNN,1,2,,,,,,11,1,2730,,FYKE,RD,,235,FARMERS BRANCH,TX,75234,,,0,0,0,0,2,429,NNN,,,Failure of equipment or heat source,"Attic: vacant, crawl space above top story, cupola","Heat from powered equipment, other","Electrical wire, cable insulation",Undetermined,Worn out,,,Extinguish,,None Present,Undetermined,,Multifamily dwellings,,,,
GA,0.0,U,3,2.0,1.0,1500.0,2.0,Y,N,N,GA_04405_12022019_0975487_0,Y,3.0,89.0,2019,12,2,1,48840.32142857143,1189.794642857143,84.4,62.8,16.0,25.2,83.4,17.6,52.6,14.0,40.0,24.1,0.0255357860663888,0.8053821905346225,N,UU_,1,UU_,UU_,UU_,not given_,4,9,not given_,not given_,24.1,0.1,0.1,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,UU,UU,UU,,UU,NNN,1,2,,,,,,11,1,2571,,Candler,RD,,,Decatur,GA,30032,,,0,0,0,0,,429,,,NNN,Cause undetermined after investigation,Undetermined,Undetermined,Undetermined,,Undetermined,,,Extinguish,,None Present,None Present,,Multifamily dwellings,,,,
TX,0.0,2,2,2.0,1.0,10000.0,1.0,Y,1,N,TX_NP307_09112020_0903_0,Y,6.0,74.0,2020,9,11,10,66068.54867256638,1196.3893805309735,91.0,8.8,10.9,14.6,81.7,15.4,59.4,18.4,88.0,9.4,0.0124542472786043,0.0199648238817321,N,6,1,UU_,UU_,UU_,UU_,1,not given_,not given_,not given_,71.0,0.0,0.1,Region 6 - Dallas,South,West South Central,"Dallas-Fort Worth-Arlington, TX",19100,62,UU,UU,UU,UU,,1,2,,,1,,,12,1,301,S,MAIN,ST,,,Joshua,TX,76058,,,0,0,0,0,1,131,NNN,N,,Unintentional,"Heating room or area, water heater area",Undetermined,Undetermined,Undetermined,Undetermined,,,Salvage & overhaul,,None Present,Detectors Present,,"Church, mosque, synagogue, temple, chapel",,,,Smoke
IN,1.0,U,4,1.0,0.0,600.0,1.0,Y,U,U,IN_66002_07042019_19116_0,Y,5.0,160.0,2019,7,4,23,85293.1875,955.9821428571428,96.0,51.5,14.7,14.0,96.7,18.5,56.4,32.2,55.0,11.2,0.0104085349986989,0.0049440541243819,N,UU_,8,UU_,UU_,UU_,UU_,4,9,not given_,not given_,62.5,0.9,1.8,Region 5 - Chicago,Midwest,East North Central,"Chicago-Naperville-Elgin, IL-IN",16980,UU,UU,UU,UU,UU,NNN,1,2,,,,,,81,1,5668,E,425,,N,,Wheatfield,IN,46392,,,0,0,0,0,,419,,,NNN,Cause undetermined after investigation,Undetermined,Undetermined,Undetermined,Undetermined,Undetermined,,,Incident command,,Undetermined,Undetermined,,1 or 2 family dwelling,,,,
CA,4.0,1,4,2.0,0.0,1000.0,1.0,Y,U,N,CA_19105_09242019_1094_0,N,5.0,126.0,2019,9,24,16,64828.25892857143,1380.991071428571,93.0,79.4,15.4,27.3,92.4,20.1,54.9,20.8,78.0,0.0,0.1480003451399974,0.6066266879502998,N,7,1,1,4,1,2,4,not given_,6,2,11.0,3.8,0.0,Region 9 - San Francisco,West,Pacific,"Los Angeles-Long Beach-Anaheim, CA",31080,70,60,17,20,16,,1,2,65,23,,,,11,1,03602,W,60TH,ST,,,LOS ANGELES,CA,90043,,60TH                        ST,0,0,0,0,2,429,NNN,,,Intentional,"Structural area, other",Heat from other open flame or smoking materials,Structural member or framing,"Flammable or combustible liquid, other",Flammable liquid used to kindle fire,Flammable liquid/gas - uncontained,23,Extinguish,,None Present,Undetermined,,Multifamily dwellings,,,,
TX,56.0,2,2,2.0,0.0,1600.0,2.0,Y,1,N,TX_DH722_11082019_1910479_0,Y,5.0,106.0,2019,11,8,3,84584.83928571429,1628.6249999999998,92.9,50.7,9.7,55.3,85.7,16.5,62.2,7.1,80.0,18.4,0.1512623817680792,0.0892045877709093,N,2,1,11,1,1,6,4,not given_,not given_,not given_,32.1,1.2000000000000002,0.0,Region 6 - Dallas,South,West South Central,"Dallas-Fort Worth-Arlington, TX",19100,24,13,17,63,NN,,1,2,,,1,,,11,1,740,W,SPRING VALLEY,RD,,219 220,RICHARDSON,TX,75080,,,0,0,0,0,,429,,,,Unintentional,"Cooking area, kitchen",Arcing,Structural member or framing,"Sawn wood, including all finished lumber",,,,Extinguish,,None Present,Detectors Present,,Multifamily dwellings,,,,Smoke
TX,8.0,2,2,2.0,0.0,4800.0,1.0,Y,1,N,TX_DR604_11292020_0015256_0,N,3.0,37.0,2020,11,29,11,37334.65486725664,1089.0796460176991,86.0,30.0,11.1,43.0,84.0,8.8,59.2,8.9,93.0,9.4,0.1008252113967467,0.1246986110639453,N,2,1,11,1,7,not given_,4,not given_,5,6,47.7,0.6,0.0,Region 6 - Dallas,South,West South Central,"Dallas-Fort Worth-Arlington, TX",19100,24,10,76,,NN,,1,2,51,68,1,,,11,1,417,,4 WITHERS,ST,,,DENTON,TX,76201,,,0,0,0,0,,429,,,646,Unintentional,"Cooking area, kitchen","Heat from powered equipment, other","Cooking materials, including edible materials",,,"Box, carton, bag, basket, barrel",68,Extinguish,,None Present,Detectors Present,,Multifamily dwellings,,,"Range, stove with/without oven, cooking surface",Smoke
TX,1.0,2,4,1.0,0.0,1500.0,1.0,Y,N,N,TX_KA926_02162020_2160045_0,N,4.0,65.0,2020,2,16,1,42016.32743362832,1047.982300884956,89.0,39.0,19.1,9.0,77.2,17.8,48.5,16.2,78.0,13.0,0.0385726478891733,0.6092836977217517,1,1,1,1,1,1,6,4,9,1,6,13.9,0.4,0.0,Region 6 - Dallas,South,West South Central,"Houston-Pasadena-The Woodlands, TX",26420,14,13,10,60,10,NNN,1,2,10,64,,,,11,1,6415,,HOPPER,RD,,,Houston,TX,77016,,,0,0,0,2,,419,,,NNN,Unintentional,"Common room, den, family room, living room, lounge",Arcing,"Structural component or finish, other","Wood or paper, processed, other","Misuse of material or product, other","Structural component or finish, other",64,Extinguish,,None Present,None Present,Asleep,1 or 2 family dwelling,,,,
IL,0.0,U,5,1.0,0.0,4000.0,1.0,Y,U,N,IL_KA322_12142021_0003573_0,Y,8.0,250.0,2021,12,14,17,126317.65289256198,1745.2314049586778,98.0,88.4,8.4,37.4,94.1,14.0,70.2,9.1,60.0,11.2,0.1732898750574568,0.0534035351635953,N,UU_,1,UU_,UU_,UU_,not given_,6,not given_,not given_,not given_,73.6,0.1,0.0,Region 5 - Chicago,Midwest,East North Central,"Chicago-Naperville-Elgin, IL-IN",16980,UU,UU,UU,,UU,,1,2,,,,,,11,1,9N755,,NESLER,RD,,,SOUTH ELGIN,IL,60177,,,0,0,0,0,U,600,811,N,,Cause undetermined after investigation,Undetermined,Undetermined,Undetermined,,Undetermined,,,Extinguish,,None Present,Undetermined,,"Utility, defense, agriculture, mining, other","Autos, trucks, buses, recreational vehicles",,,
TX,1.0,2,4,1.0,0.0,3106.0,1.0,Y,U,N,TX_DR503_08222019_0002060_0,Y,4.0,314.0,2019,8,22,6,107556.05357142857,1653.9642857142858,93.9,33.9,6.5,46.9,90.3,11.1,74.5,30.8,57.0,13.0,0.186178235077253,0.1057914669705399,N,UU_,8,2,2,UU_,UU_,4,1,not given_,not given_,79.9,1.7,0.0,Region 6 - Dallas,South,West South Central,"Dallas-Fort Worth-Arlington, TX",19100,UU,40,UU,UU,20,177,1,2,,,,,,81,1,4708,,STRICKLAND,AVE,,,THE COLONY,TX,75056,,,0,0,0,0,,419,,,,Unintentional,Undetermined,"Hot or smoldering object, other",Undetermined,Undetermined,"Mechanical failure, malfunction, other",,,Incident command,"Chute: rubbish, garbage, laundry",None Present,Undetermined,,1 or 2 family dwelling,,,,
GA,4.0,3,4,2.0,0.0,1500.0,1.0,Y,1,N,GA_05603_02192022_220756_0,Y,4.0,147.0,2022,2,19,15,110821.0,1835.0,93.0,66.2,10.6,59.4,93.0,23.1,57.1,7.6,35.0,25.9,0.1063013141506316,0.0884573345873262,N,2,1,3,1,3,7,4,4,3,7,84.39999999999999,0.4,0.0,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,21,13,32,71,35,431,1,2,31,71,1,,,11,1,100,,WISDOM,CIR,,D14,Peachtree City,GA,30269,,,0,0,0,0,1,429,,,NNN,Failure of equipment or heat source,Bedroom - < 5 persons; included are jail or prison,Arcing,"Bedding; blanket, sheet, comforter","Fabric, fiber, cotton, blends, rayon, wool","Arc from faulty contact, broken conductor","Mattress, pillow",71,Extinguish,Blocked  or obstructed roadway,None Present,Detectors Present,,Multifamily dwellings,,,,Smoke
IN,1.0,2,3,1.0,1.0,1200.0,1.0,Y,1,N,IN_45003_11192022_221664_0,Y,4.0,117.0,2022,11,19,19,88570.99999999999,1176.0,89.7,86.6,11.4,23.1,94.9,21.3,63.0,-1.5,63.0,29.5,0.0138205112996025,0.0008897324870988,N,UU_,1,UU_,UU_,UU_,not given_,4,9,not given_,not given_,55.7,0.4,2.0,Region 5 - Chicago,Midwest,East North Central,"Chicago-Naperville-Elgin, IL-IN",16980,UU,UU,UU,,UU,NNN,1,2,,,1,,,11,1,6501,W,129TH,AVE,,,Cedar Lake,IN,46303,,,0,0,0,0,,419,,,NNN,Unintentional,Undetermined,Undetermined,Undetermined,,Undetermined,,,Extinguish,,None Present,Detectors Present,,1 or 2 family dwelling,,,,Smoke
GA,4.0,2,2,15.0,0.0,600.0,1.0,Y,U,N,GA_03801_10172019_0015300_0,Y,2.0,24.0,2019,10,17,18,75484.58035714286,1230.107142857143,95.1,39.5,11.8,29.2,89.7,16.7,61.9,21.1,34.0,9.4,0.0438875084335763,0.2575490793003011,N,2,8,3,UU_,8,not given_,4,not given_,not given_,not given_,66.19999999999999,0.4,0.7,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,25,UU,81,,30,,1,2,,,,,,81,1,295,,POPLAR,RD,,,NEWNAN,GA,30263,,,0,0,0,0,U,419,NNN,,,Unintentional,"Bathroom, checkroom, lavatory, locker room",Undetermined,"Electrical wire, cable insulation",,"Electrical failure, malfunction, other",,,Incident command,,None Present,Undetermined,,1 or 2 family dwelling,,,,
TX,8.0,5,2,2.0,0.0,600.0,2.0,Y,1,N,TX_GC617_02122019_0000515_0,Y,5.0,28.0,2019,2,12,6,84334.90178571428,1281.9375,92.3,30.0,12.8,24.3,85.6,17.1,62.4,14.3,100.0,18.4,0.0536671826972695,0.1050234457382603,N,2,1,UU_,UU_,UU_,not given_,4,not given_,not given_,not given_,72.5,0.5,0.0,Region 6 - Dallas,South,West South Central,"Dallas-Fort Worth-Arlington, TX",19100,26,UU,UU,,UU,,1,2,,,1,,,11,1,510,,Indian,DR,,,Waxahachie,TX,75165,,,0,0,0,0,1,429,,,,Cause under investigation,"Laundry area, wash house (laundry)",Undetermined,Undetermined,,Undetermined,,,Extinguish,,None Present,Detectors Present,,Multifamily dwellings,,,,Smoke
IL,1.0,5,4,2.0,1.0,1800.0,-2.0,Y,1,N,IL_CS931_06012020_0362646_0,Y,3.0,159.0,2020,6,1,2,67943.04424778762,1297.991150442478,93.0,69.2,12.6,59.8,91.5,15.7,69.6,17.9,43.0,14.8,0.1522817887158305,0.1718010498235952,N,2,1,11,1,1,6,4,not given_,1,6,16.299999999999997,3.7,0.0,Region 5 - Chicago,Midwest,East North Central,"Chicago-Naperville-Elgin, IL-IN",16980,26,13,16,63,NN,,1,2,12,63,1,,,11,1,1056,W,FOSTER,AVE,,1,Chicago,IL,60640,,X15200 BL N WINTHROP AV X2,0,0,0,0,1,419,NNN,N,210,Cause under investigation,"Laundry area, wash house (laundry)",Arcing,Interior ceiling cover or finish,"Sawn wood, including all finished lumber",,Exterior wall covering or finish,63,Extinguish,,None Present,Detectors Present,,1 or 2 family dwelling,,,"Electrical wiring, other",Smoke
GA,0.0,2,5,1.0,0.0,200.0,1.0,Y,N,N,GA_02203_02142021_0000715_0,Y,5.0,119.0,2021,2,14,14,57864.4958677686,1046.9256198347107,91.4,33.7,15.5,27.0,87.5,16.1,58.0,5.6,97.0,11.2,0.0531522061399962,0.2486725425190695,N,4,1,UU_,1,UU_,not given_,8,not given_,not given_,not given_,57.1,0.3,1.0,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,43,10,UU,,UU,,1,2,,,,,,11,1,929,,Old Camp Church,RD,,,Carrollton,GA,30117,,,0,0,0,0,,808,810,U,,Unintentional,Storage: supplies or tools; dead storage,"Heat from powered equipment, other",Undetermined,,Undetermined,,,Extinguish,,None Present,None Present,,Outbuilding or shed,"Motor vehicles & parts, other",Undetermined,,
TX,0.0,5,4,1.0,0.0,1500.0,1.0,Y,U,N,TX_XY311_06012021_0600021_0,Y,11.0,178.0,2021,6,1,5,95730.79338842977,1535.206611570248,92.5,7.3,15.5,19.5,85.2,16.6,65.3,21.3,93.0,0.0,0.1295379537953795,0.0111386138613861,N,UU_,1,11,UU_,UU_,UU_,1,not given_,not given_,not given_,88.0,1.1,4.4,Region 6 - Dallas,South,West South Central,"Dallas-Fort Worth-Arlington, TX",19100,UU,UU,UU,UU,NN,,1,2,,,,,,10,1,303,,Derting,RD,,,Aurora,TX,76078,,,0,0,0,0,U,150,NNN,N,,Cause under investigation,Undetermined,Undetermined,Undetermined,Undetermined,,,,"Fire, other",,None Present,Undetermined,,"Public or government, other",,,,
TX,1.0,2,2,1.0,0.0,1200.0,1.0,Y,U,N,TX_KA926_03282021_3280889_0,N,5.0,32.0,2021,3,28,21,47348.3305785124,946.710743801653,84.8,39.9,18.8,9.1,65.1,18.2,54.9,16.0,68.0,18.4,0.4025771651183698,0.0325442013784836,N,2,1,2,1,2,4,4,9,2,5,17.9,3.0,0.0,Region 6 - Dallas,South,West South Central,"Houston-Pasadena-The Woodlands, TX",26420,25,13,25,41,20,NNN,1,2,25,50,,,,11,1,212,,LENOX,ST,,A,Houston,TX,77011,,,0,0,0,0,,419,,,NNN,Unintentional,"Bathroom, checkroom, lavatory, locker room",Arcing,Appliance housing or casing,Plastic,"Mechanical failure, malfunction, other",Appliance housing or casing,50,Extinguish,,None Present,Undetermined,,1 or 2 family dwelling,,,,
GA,0.0,3,2,2.0,0.0,100.0,2.0,Y,U,N,GA_05601_09262022_228765_0,Y,8.0,88.0,2022,9,26,10,110380.0,1044.0,93.8,68.3,5.9,55.3,95.0,23.5,58.4,20.4,90.0,5.4,0.0554338299737072,0.2845092024539877,N,7,1,UU_,1,1,UU_,1,9,not given_,not given_,80.30000000000001,0.0,0.3,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,74,10,10,UU,UU,NNN,1,2,,,,,,11,1,360,,Jenkins,RD,,,Tyrone,GA,30290,,,0,0,0,0,,110,,,NNN,Failure of equipment or heat source,"Attic: vacant, crawl space above top story, cupola","Heat from powered equipment, other","Structural component or finish, other",Undetermined,Undetermined,,,Extinguish,,None Present,Undetermined,,"Fixed use recreation places, other",,,,
TX,1.0,5,3,2.0,0.0,2640.0,2.0,Y,1,N,TX_GC605_03022019_0466_0,Y,3.0,121.0,2019,3,2,4,75216.21428571429,1117.232142857143,90.6,26.9,11.5,18.0,78.5,16.2,65.3,6.4,78.0,9.4,0.0589598975813985,0.1052212726203245,N,7,1,UU_,UU_,UU_,UU_,4,not given_,not given_,not given_,59.6,0.3,0.5,Region 6 - Dallas,South,West South Central,"Dallas-Fort Worth-Arlington, TX",19100,74,UU,UU,UU,UU,,1,2,,,1,,,11,1,208,W,Milam,ST,,,Ennis,TX,75119,,,0,0,0,0,1,419,NNN,N,,Cause under investigation,"Attic: vacant, crawl space above top story, cupola",Undetermined,Undetermined,Undetermined,Undetermined,,,Extinguish,,None Present,Detectors Present,,1 or 2 family dwelling,,,,Smoke
GA,1.0,5,2,2.0,0.0,800.0,1.0,Y,1,N,GA_04405_12032019_0981371_0,Y,1.0,156.0,2019,12,3,19,60821.19642857143,1224.3482142857142,86.7,63.4,13.1,29.5,87.1,22.4,55.7,9.0,56.0,14.8,0.0184258614688478,0.9099155934563176,3,2,1,UU_,2,UU_,not given_,4,9,not given_,not given_,54.8,0.2,0.3,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,21,43,UU,,UU,NNN,1,2,,,1,,,11,1,2929,,Panthersville,RD,,Z12,Decatur,GA,30034,,,0,0,0,0,,429,,,NNN,Cause under investigation,Bedroom - < 5 persons; included are jail or prison,Hot ember or ash,Undetermined,,Undetermined,,,Extinguish,,None Present,Detectors Present,Unattended or unsupervised person,Multifamily dwellings,,,,Smoke
CA,1.0,2,2,1.0,0.0,1500.0,1.0,Y,U,N,CA_30060_01122021_2100517_0,Y,4.0,20.0,2021,1,12,13,93677.45454545456,2376.3719008264466,93.0,69.1,9.8,34.8,93.5,14.3,59.8,8.9,58.0,0.0,0.3324046920821114,0.0313782991202346,N,2,8,5,1,3,7,4,not given_,not given_,not given_,35.099999999999994,2.4,0.0,Region 9 - San Francisco,West,Pacific,"Los Angeles-Long Beach-Anaheim, CA",31080,24,11,34,71,53,,1,2,,,,,,87,1,405,S,FLOWER,ST,,,Orange,CA,92868,,,0,0,0,0,,419,,,,Unintentional,"Cooking area, kitchen","Spark, ember or flame from operating equipment",Wearing apparel not on a person,"Fabric, fiber, cotton, blends, rayon, wool",Equipment unattended,,,Investigate fire out on arrival,,None Present,Undetermined,,1 or 2 family dwelling,,,,
IL,3.0,U,4,2.0,1.0,1500.0,2.0,Y,1,N,IL_CS782_06302019_0001519_0,Y,8.0,148.0,2019,6,30,2,40171.98214285714,1045.8214285714284,82.8,83.6,11.2,14.7,91.0,13.6,50.5,24.6,76.0,0.0,0.0077664419105447,0.8983655169979172,N,UU_,1,UU_,UU_,UU_,UU_,4,not given_,not given_,not given_,12.9,1.3,0.2,Region 5 - Chicago,Midwest,East North Central,"Chicago-Naperville-Elgin, IL-IN",16980,UU,UU,UU,UU,UU,,1,2,,,1,,,11,1,14217,S,WABASH,AVE,,,Riverdale,IL,60827,,,0,0,0,0,U,419,,,,Cause undetermined after investigation,Undetermined,Undetermined,Undetermined,Undetermined,Undetermined,,,Extinguish,,None Present,Detectors Present,,1 or 2 family dwelling,,,,Smoke
TX,1.0,2,2,1.0,0.0,1500.0,1.0,Y,N,N,TX_KA926_01102021_1100596_0,N,4.0,40.0,2021,1,10,14,40434.57024793389,1196.1818181818182,92.7,45.8,8.5,4.6,63.8,9.0,56.9,4.5,86.0,14.8,0.161323033791643,0.0531778460437233,N,2,1,10,1,9,3,4,9,not given_,not given_,26.0,3.1,0.0,Region 6 - Dallas,South,West South Central,"Houston-Pasadena-The Woodlands, TX",26420,24,11,00,31,00,NNN,1,2,,,,,,11,1,514,,MAYFORD,ST,,,Houston,TX,77076,,,0,0,0,0,,419,,,NNN,Unintentional,"Cooking area, kitchen","Spark, ember or flame from operating equipment","Item First Ignited, Other","Fat, grease, butter, margarine, lard",Other factor contributed to ignition,,,Extinguish,,None Present,None Present,,1 or 2 family dwelling,,,,
TX,2.0,U,3,2.0,0.0,750.0,1.0,Y,N,N,TX_DH405_11232022_107_0,Y,90.0,76.0,2022,11,23,14,53614.0,1129.0,93.7,44.0,10.6,13.2,69.5,12.7,59.4,12.2,93.0,9.4,0.2097419808514091,0.0930248282576945,N,2,8,UU_,UU_,UU_,UU_,4,not given_,not given_,not given_,29.7,0.6,0.0,Region 6 - Dallas,South,West South Central,"Dallas-Fort Worth-Arlington, TX",19100,25,UU,UU,UU,UU,,1,2,,,,,,86,1,120,,Archer,AVE,,,Cockrell Hill,TX,75211,,,0,0,0,0,U,419,NNN,N,,Cause undetermined after investigation,"Bathroom, checkroom, lavatory, locker room",Undetermined,Undetermined,Undetermined,Undetermined,,,Investigate,,None Present,None Present,,1 or 2 family dwelling,,,,
IL,1.0,1,2,2.0,0.0,700.0,2.0,Y,1,N,IL_LA342_01292021_210407_0,Y,5.0,67.0,2021,1,29,9,94115.62809917355,1553.3305785123969,95.4,89.5,9.1,26.2,89.6,10.6,69.4,-9.8,73.0,0.0,0.2077620789096357,0.0487506242850928,N,2,1,11,4,3,7,4,9,3,7,67.2,0.2,0.0,Region 5 - Chicago,Midwest,East North Central,"Chicago-Naperville-Elgin, IL-IN",16980,21,69,34,71,NN,NNN,1,2,32,71,1,,,11,1,312,N,Grandview,DR,,,Round Lake Park,IL,60073,,,0,0,0,1,1,419,,,NNN,Intentional,Bedroom - < 5 persons; included are jail or prison,Flame/torch used for lighting,Wearing apparel not on a person,"Fabric, fiber, cotton, blends, rayon, wool",,"Bedding; blanket, sheet, comforter",71,Extinguish,,None Present,Detectors Present,,1 or 2 family dwelling,,,,Smoke
TX,3.0,U,2,1.0,0.0,1200.0,1.0,Y,U,U,TX_SA603_10302022_2276989_0,Y,9.0,18.0,2022,10,30,21,66882.0,1324.0,92.9,13.1,12.4,15.7,70.9,19.4,60.4,22.6,53.0,11.2,0.1132950530035335,0.0440591872791519,N,2,8,UU_,UU_,UU_,UU_,4,9,not given_,not given_,82.2,2.1,0.0,Region 6 - Dallas,South,West South Central,"Houston-Pasadena-The Woodlands, TX",26420,26,UU,UU,UU,UU,NNN,1,2,,,,,,86,1,14450,,BROOK OAKS,,,,WILLIS,TX,77378,,,0,0,0,0,,419,NNN,,,Cause undetermined after investigation,"Laundry area, wash house (laundry)",Undetermined,Undetermined,Undetermined,Undetermined,,,Investigate,,Undetermined,Undetermined,,1 or 2 family dwelling,,,,
TX,1.0,2,2,2.0,0.0,3600.0,1.0,Y,1,N,TX_HA615_01122021_0000313_0,N,5.0,44.0,2021,1,12,16,66243.09917355372,1228.1652892561983,91.3,39.0,14.0,22.5,87.2,21.0,57.1,7.2,68.0,9.4,0.0579992459469649,0.4644338318461732,N,2,1,5,2,3,5,4,not given_,not given_,not given_,66.8,0.0,0.4,Region 6 - Dallas,South,West South Central,"Houston-Pasadena-The Woodlands, TX",26420,26,40,33,50,55,,1,2,,,1,,,11,1,23,N,HERITAGE OAKS,DR,,,TEXAS CITY,TX,77591,,,0,0,0,0,,419,,,811,Unintentional,"Laundry area, wash house (laundry)","Hot or smoldering object, other",Linen; other than bedding,"Natural product, other",Failure to clean,,,Extinguish,,None Present,Detectors Present,,1 or 2 family dwelling,,,Clothes dryer,Smoke
