STATE,NUM_UNIT,CAUSE_IGN,FIRE_SPRD,BLDG_ABOVE,BLDG_BELOW,TOT_SQ_FT,FIRE_ORIG,FLAME_SPRD,DETECTOR,AES_PRES,INCIDENT_KEY,APP_MOD,response_time,last_unit_clear_time,accident_year,accident_month,accident_day,accident_hour,median_income_list,median_rent_list,Pct_HOU_Occupied_units_list,Pct_HHF_Utility_gas_list,Pct_DIS_With_disability_list,Pct_EDU_Bachelor_or_higher_list,Pct_HIC_With_coverage_list,Pct_SA_62_and_over_list,Pct_EMP_Pop_16_and_over_in_labor_force_Civilian_labor_force_Employed_list,temp,rhum,wspd,Minority populations,Black Alone,hum_1,AREA_ORIG_new,ACT_TAK1_new,FACT_IGN1_new,HEAT_SOURCE_new,FIRST_IGN_new,TYPE_MAT_new,PROP_USE_new,SUP_FAC_1_new,ITEM_SPRD_new,MAT_SPRD_new,build_time_1980_to_later_list,solar_or_no_fuel,coal_or_wood,HHS_Region,Census_Region,Census_Division,CBSA Title,CBSA Code,AREA_ORIG,HEAT_SOURC,FIRST_IGN,TYPE_MAT,FACT_IGN_1,SUP_FAC_1,STRUC_TYPE,STRUC_STAT,ITEM_SPRD,MAT_SPRD,DET_TYPE,AES_TYPE,AES_OPER,ACT_TAK1,LOC_TYPE,NUM_MILE,STREET_PRE,STREETNAME,STREETTYPE,STREETSUF,APT_NO,CITY,STATE_ID,ZIP5,ZIP4,X_STREET,FF_DEATH,OTH_DEATH,FF_INJ,OTH_INJ,DET_ALERT,PROP_USE,ON_SITE_M1,MAT_STOR1,EQUIP_INV,CAUSE_IGN_desc,AREA_ORIG_desc,HEAT_SOURC_desc,FIRST_IGN_desc,TYPE_MAT_desc,FACT_IGN_1_desc,ITEM_SPRD_desc,MAT_SPRD_desc,ACT_TAK1_desc,SUP_FAC_1_desc,AES_PRES_desc,DETECTOR_desc,hum_1_desc,PROP_USE_desc,ON_SITE_M1_desc,MAT_STOR1_desc,EQUIP_INV_desc,DET_TYPE_desc
VA,1.0,U,4,1.0,1.0,600.0,1.0,Y,U,N,VA_10700_01012018_0000099_0,N,10.0,252.0,2018,1,1,19,96037.54128440366,1388.229357798165,87.3,2.8,13.3,28.1,93.9,17.5,60.9,-6.2,47.0,16.6,0.02838235294117647,0.01573529411764706,N,1,1,UU_,UU_,UU_,not given_,4,not given_,not given_,not given_,57.5,0.3,9.7,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,14,UU,UU,,UU,,1,2,,,,,,11,1,90,,Campsite,TRL,,,Harpers Ferry,WV,25425,,,0,0,0,0,,419,,,,Cause undetermined after investigation,"Common room, den, family room, living room, lounge",Undetermined,Undetermined,nan,Undetermined,nan,nan,Extinguish,nan,None Present,Undetermined,,1 or 2 family dwelling,nan,nan,nan,nan
VA,1.0,3,3,3.0,1.0,600.0,-1.0,Y,1,N,VA_10700_01022018_0000130_0,Y,7.0,72.0,2018,1,2,6,154453.2385321101,2184.715596330275,97.5,77.0,5.9,64.6,94.5,11.9,72.8,-10.3,61.0,13.0,0.20725267535866163,0.07933392526130505,N,2,1,2,1,2,7,4,not given_,not given_,not given_,95.80000000000001,0.2,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,21,10,21,70,20,,1,2,,,1,,,12,1,43788,,HALEY,CT,,,ASHBURN,VA,20147,,,0,0,0,0,,419,,,,Failure of equipment or heat source,Bedroom - < 5 persons; included are jail or prison,"Heat from powered equipment, other","Upholstered sofa, chair, vehicle seats","Fabric, textile, fur, other","Mechanical failure, malfunction, other",nan,nan,Salvage & overhaul,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Smoke
VA,1.0,2,2,4.0,0.0,1000.0,1.0,Y,1,1,VA_10700_02062018_0004854_0,Y,10.0,88.0,2018,2,6,9,181445.0091743119,2558.697247706422,97.8,66.4,4.0,68.1,97.0,7.7,75.3,-3.4,78.0,9.4,0.2766425064297405,0.11264905307458499,N,4,1,UU_,UU_,UU_,not given_,4,not given_,not given_,not given_,89.3,0.8,0.5,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,40,UU,UU,,UU,,1,2,,,1,,,11,1,41520,,Horse Chestnut,,,,Aldie,VA,20105,,,0,0,0,0,,419,,,,Unintentional,"Storage area, other",Undetermined,Undetermined,nan,Undetermined,nan,nan,Extinguish,nan,Present,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Smoke
VA,1.0,2,2,2.0,1.0,300.0,1.0,Y,1,N,VA_10700_03152018_0009061_0,Y,6.0,54.0,2018,3,15,12,202782.08256880732,2411.9449541284403,97.5,82.2,3.4,76.4,97.5,5.5,77.4,-1.7,63.0,13.0,0.3713780918727915,0.07821658698815215,N,0,1,1,4,4,6,4,not given_,not given_,not given_,96.4,0.0,0.2,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,09,60,44,61,11,,1,2,,,1,,,11,1,22546,,WILLINGTON,SQ,,,ASHBURN,VA,20148,,,0,0,0,0,,419,,,,Unintentional,"Egress/exit, other",Heat from other open flame or smoking materials,"Chips, including wood chips","Wood chips, sawdust, shavings",Abandoned or discarded materials or products,nan,nan,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Smoke
VA,0.0,2,4,1.0,0.0,2400.0,1.0,Y,N,N,VA_10700_07152018_0023404_0,Y,5.0,89.0,2018,7,15,13,154453.2385321101,2184.715596330275,97.5,77.0,5.9,64.6,94.5,11.9,72.8,23.7,78.0,0.0,0.20725267535866163,0.07933392526130505,6,10,1,1,2,1,6,1,not given_,not given_,not given_,95.80000000000001,0.2,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,00,43,18,61,11,,1,2,,,,,,12,1,43230,,Southern Walk,PLZ,,,Ashburn,VA,20147,,,0,0,0,0,,161,,,,Unintentional,Other,Hot ember or ash,Insulation within structural area,"Wood chips, sawdust, shavings",Abandoned or discarded materials or products,nan,nan,Salvage & overhaul,nan,None Present,None Present,Multiple persons involved,Restaurant or cafeteria,nan,nan,nan,nan
VA,1.0,2,2,3.0,1.0,144.0,2.0,Y,1,N,VA_10700_12042018_0039686_0,Y,6.0,106.0,2018,12,4,14,202782.08256880732,2411.9449541284403,97.5,82.2,3.4,76.4,97.5,5.5,77.4,5.5,62.0,22.3,0.3713780918727915,0.07821658698815215,N,2,1,1,8,9,11,4,not given_,not given_,not given_,96.4,0.0,0.2,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,25,00,00,00,12,,1,2,,,1,,,11,1,21353,,GLEBE VIEW,DR,,,ASHBURN,VA,20148,,,0,0,0,0,,419,,,,Unintentional,"Bathroom, checkroom, lavatory, locker room",Heat source: other,"Item First Ignited, Other","Type of material first ignited, other",Heat source too close to combustibles.,nan,nan,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Smoke
VA,1.0,2,4,1.0,1.0,1000.0,0.0,Y,U,N,VA_10702_09282018_1831418_0,Y,4.0,205.0,2018,9,28,6,164134.15596330274,1633.2110091743118,97.1,4.8,6.5,55.8,95.5,15.1,66.9,11.7,100.0,7.6,0.03147660740183703,0.04855776978030832,N,7,1,11,8,1,6,4,not given_,not given_,not given_,70.9,0.2,6.6,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,71,00,17,65,NN,,1,2,,,,,,11,1,141,,12th,ST,,,Purcellville,VA,20132,,,0,0,0,0,U,419,NNN,,NNN,Unintentional,"Substructure area or space, crawl space",Heat source: other,Structural member or framing,"Fiberboard, particleboard, and hardboard",,nan,nan,Extinguish,nan,None Present,Undetermined,,1 or 2 family dwelling,,nan,,nan
VA,1.0,5,4,2.0,1.0,1800.0,1.0,Y,U,U,VA_10704_12252018_0042123_0,N,8.0,251.0,2018,12,25,2,164134.15596330274,1633.2110091743118,97.1,4.8,6.5,55.8,95.5,15.1,66.9,6.7,57.0,9.4,0.03147660740183703,0.04855776978030832,3,UU_,1,UU_,UU_,UU_,not given_,4,not given_,not given_,not given_,70.9,0.2,6.6,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,UU,UU,UU,,UU,,1,2,,,,,,11,1,18826,,Airmont,RD,,,Round Hill,VA,20132,,,0,0,0,0,,419,,,,Cause under investigation,Undetermined,Undetermined,Undetermined,nan,Undetermined,nan,nan,Extinguish,nan,Undetermined,Undetermined,Unattended or unsupervised person,1 or 2 family dwelling,nan,nan,nan,nan
VA,1.0,5,2,3.0,1.0,6800.0,1.0,Y,1,N,VA_10705_05142018_1816990_0,N,7.0,182.0,2018,5,14,18,151683.88073394494,1970.5045871559632,95.7,62.4,5.9,55.7,91.2,13.1,71.4,23.7,83.0,0.0,0.15330931587981214,0.08014410472112718,N,5,1,UU_,UU_,UU_,not given_,4,not given_,not given_,not given_,85.6,0.2,0.6,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,55,UU,UU,,UU,,1,2,,,1,,,11,1,17356,,Cannonade,DR,,,Leesburg,VA,20176,,,0,0,0,0,,419,,,,Cause under investigation,"Duct: hvac, cable, exhaust, heating, or AC",Undetermined,Undetermined,nan,Undetermined,nan,nan,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Smoke
VA,0.0,U,2,1.0,0.0,1500.0,1.0,Y,U,N,VA_10705_11182018_1837777_0,N,10.0,85.0,2018,11,18,13,164134.15596330274,1633.2110091743118,97.1,4.8,6.5,55.8,95.5,15.1,66.9,0.7,100.0,0.0,0.03147660740183703,0.04855776978030832,N,UU_,1,UU_,UU_,UU_,not given_,8,not given_,not given_,not given_,70.9,0.2,6.6,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,UU,UU,UU,,UU,,1,2,,,,,,11,1,18737,,Haps,LN,,,Purcellville,VA,20132,,,0,0,0,0,U,808,945,N,,Cause undetermined after investigation,Undetermined,Undetermined,Undetermined,nan,Undetermined,nan,nan,Extinguish,nan,None Present,Undetermined,,Outbuilding or shed,"Camping, hiking, outdoor products",,nan,nan
VA,1.0,2,2,2.0,1.0,1000.0,-1.0,Y,1,N,VA_10706_01022018_0000130_0,N,5.0,81.0,2018,1,2,6,154453.2385321101,2184.715596330275,97.5,77.0,5.9,64.6,94.5,11.9,72.8,-10.3,61.0,13.0,0.20725267535866163,0.07933392526130505,1,2,2,1,1,1,7,4,not given_,not given_,not given_,95.80000000000001,0.2,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,21,12,14,71,12,,1,2,,,1,,,21,1,43788,,Haley,CT,,,Ashburn,VA,20147,,,0,0,0,0,,419,,,,Unintentional,Bedroom - < 5 persons; included are jail or prison,"Radiated, conducted heat from operating equipment",Floor covering or rug/carpet/mat,"Fabric, fiber, cotton, blends, rayon, wool",Heat source too close to combustibles.,nan,nan,Search,nan,None Present,Detectors Present,Asleep,1 or 2 family dwelling,nan,nan,nan,Smoke
VA,1.0,5,4,3.0,1.0,3000.0,2.0,Y,1,N,VA_10706_01072018_0000845_0,Y,6.0,212.0,2018,1,7,1,154453.2385321101,2184.715596330275,97.5,77.0,5.9,64.6,94.5,11.9,72.8,-9.3,52.0,18.4,0.20725267535866163,0.07933392526130505,1,2,1,UU_,UU_,UU_,not given_,4,not given_,not given_,not given_,95.80000000000001,0.2,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,21,UU,UU,,UU,,1,2,,,1,,,11,1,,,Presidents Cup,TER,,,Ashburn,VA,20147,,,0,0,0,0,,419,,,,Cause under investigation,Bedroom - < 5 persons; included are jail or prison,Undetermined,Undetermined,nan,Undetermined,nan,nan,Extinguish,nan,None Present,Detectors Present,Asleep,1 or 2 family dwelling,nan,nan,nan,Smoke
VA,1.0,2,3,2.0,0.0,900.0,1.0,Y,U,U,VA_10706_02042018_0004647_0,N,5.0,17.0,2018,2,4,17,154453.2385321101,2184.715596330275,97.5,77.0,5.9,64.6,94.5,11.9,72.8,0.7,100.0,9.4,0.20725267535866163,0.07933392526130505,N,2,8,10,UU_,UU_,not given_,4,not given_,not given_,not given_,95.80000000000001,0.2,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,24,UU,UU,,00,,1,2,,,,,,86,1,43497,,Patching Pond Sq,,,,Ashburn,VA,20147,,,0,0,0,0,,429,,,,Unintentional,"Cooking area, kitchen",Undetermined,Undetermined,nan,Other factor contributed to ignition,nan,nan,Investigate,nan,Undetermined,Undetermined,,Multifamily dwellings,nan,nan,nan,nan
VA,1.0,5,2,2.0,1.0,2000.0,2.0,Y,1,N,VA_10706_02062018_0004918_0,Y,14.0,67.0,2018,2,6,18,169339.12844036697,2216.669724770642,96.1,63.3,6.7,65.6,96.4,13.1,70.9,3.3,56.0,14.8,0.16641216711458587,0.0729904715367701,N,4,8,1,4,1,5,4,not given_,not given_,not given_,93.5,0.1,0.2,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,42,63,14,58,11,,1,2,,,1,,,81,1,46418,,Hampshire Station,DR,,,Sterling,VA,20165,,,0,0,0,0,,419,,,,Cause under investigation,Closet,Heat from undetermined smoking material,Floor covering or rug/carpet/mat,Tobacco,Abandoned or discarded materials or products,nan,nan,Incident command,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Smoke
VA,0.0,5,4,1.0,1.0,1600.0,1.0,Y,1,U,VA_10706_03262018_0010339_0,N,11.0,10.0,2018,3,26,16,151683.88073394494,1970.5045871559632,95.7,62.4,5.9,55.7,91.2,13.1,71.4,7.7,49.0,9.4,0.15330931587981214,0.08014410472112718,N,UU_,5,UU_,UU_,UU_,not given_,4,9,not given_,not given_,85.6,0.2,0.6,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,UU,UU,UU,,UU,NNN,1,2,,,U,,,55,1,711,,Clark,CT,NE,204,Leesburg,VA,20176,,,0,0,0,0,,429,UUU,U,,Cause under investigation,Undetermined,Undetermined,Undetermined,nan,Undetermined,nan,nan,Establish safe area,,Undetermined,Detectors Present,,Multifamily dwellings,Undetermined,Undetermined,nan,Undetermined
VA,1.0,5,2,2.0,1.0,2000.0,1.0,Y,1,N,VA_10706_04222018_0013997_0,Y,7.0,92.0,2018,4,22,18,154453.2385321101,2184.715596330275,97.5,77.0,5.9,64.6,94.5,11.9,72.8,18.7,45.0,14.8,0.20725267535866163,0.07933392526130505,N,4,1,UU_,UU_,UU_,not given_,4,not given_,not given_,not given_,95.80000000000001,0.2,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,47,UU,UU,,UU,,1,2,,,1,,,11,1,21397,,Hornbeam,PL,,,Ashburn,VA,20147,,,0,0,0,0,,419,,,,Cause under investigation,"Vehicle storage area; garage, carport",Undetermined,Undetermined,nan,Undetermined,nan,nan,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Smoke
VA,1.0,2,2,2.0,1.0,2600.0,1.0,Y,1,N,VA_10706_04232018_0013997_0,Y,7.0,87.0,2018,4,23,18,154453.2385321101,2184.715596330275,97.5,77.0,5.9,64.6,94.5,11.9,72.8,21.7,40.0,27.7,0.20725267535866163,0.07933392526130505,N,4,1,1,UU_,UU_,not given_,4,not given_,not given_,not given_,95.80000000000001,0.2,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,47,UU,UU,,12,,1,2,,,1,,,11,1,21397,,Hornbeam,PL,,,Ashburn,VA,20147,,,0,0,0,0,,419,,,,Unintentional,"Vehicle storage area; garage, carport",Undetermined,Undetermined,nan,Heat source too close to combustibles.,nan,nan,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Smoke
VA,1.0,5,4,2.0,1.0,5000.0,1.0,Y,1,U,VA_10706_08102018_0026078_0,N,4.0,142.0,2018,8,10,10,154453.2385321101,2184.715596330275,97.5,77.0,5.9,64.6,94.5,11.9,72.8,22.7,88.0,0.0,0.20725267535866163,0.07933392526130505,N,UU_,1,UU_,UU_,UU_,not given_,4,not given_,not given_,not given_,95.80000000000001,0.2,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,UU,UU,UU,,UU,,1,2,,,U,,,12,1,43357,,Vestals,PL,,,Lessburg,VA,20147,,,0,0,0,0,,419,,,,Cause under investigation,Undetermined,Undetermined,Undetermined,nan,Undetermined,nan,nan,Salvage & overhaul,nan,Undetermined,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Undetermined
VA,1.0,5,3,2.0,1.0,2500.0,2.0,Y,1,U,VA_10706_12042018_0039686_0,N,6.0,106.0,2018,12,4,14,154453.2385321101,2184.715596330275,97.5,77.0,5.9,64.6,94.5,11.9,72.8,5.7,70.0,20.5,0.20725267535866163,0.07933392526130505,N,2,1,UU_,UU_,UU_,not given_,4,not given_,not given_,not given_,95.80000000000001,0.2,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,25,UU,UU,,UU,,1,2,,,1,,,11,1,21353,,Glebe View,,,,Ashburn,VA,20147,,,0,0,0,0,,419,,,,Cause under investigation,"Bathroom, checkroom, lavatory, locker room",Undetermined,Undetermined,nan,Undetermined,nan,nan,Extinguish,nan,Undetermined,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Smoke
VA,1.0,5,2,2.0,1.0,1500.0,-1.0,Y,N,N,VA_10707_11142018_1837338_0,N,7.0,141.0,2018,11,14,23,181445.0091743119,2558.697247706422,97.8,66.4,4.0,68.1,97.0,7.7,75.3,4.9,50.0,7.6,0.2766425064297405,0.11264905307458499,N,2,1,1,1,2,7,4,not given_,not given_,not given_,89.3,0.8,0.5,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,27,12,21,70,12,,1,2,,,,,,11,1,39200,,John Mosby,HWY,,,Aldie,VA,20105,,,0,0,0,0,,419,,,,Cause under investigation,Office,"Radiated, conducted heat from operating equipment","Upholstered sofa, chair, vehicle seats","Fabric, textile, fur, other",Heat source too close to combustibles.,nan,nan,Extinguish,nan,None Present,None Present,,1 or 2 family dwelling,nan,nan,nan,nan
VA,0.0,5,2,0.0,0.0,0.0,0.0,Y,1,1,VA_10709_02272018_0007111_0,Y,9.0,1.0,2018,2,27,16,154453.2385321101,2184.715596330275,97.5,77.0,5.9,64.6,94.5,11.9,72.8,11.7,37.0,5.4,0.20725267535866163,0.07933392526130505,N,7,9,UU_,UU_,UU_,UU_,4,not given_,not given_,not given_,95.80000000000001,0.2,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,72,UU,UU,UU,UU,,1,2,,,U,,,92,1,21814,,Granite Mountain,TER,,,Ashburn,VA,20147,,,0,0,0,0,U,429,NNN,N,,Cause under investigation,"Exterior balcony, unenclosed porch",Undetermined,Undetermined,Undetermined,Undetermined,nan,nan,Standby,nan,Present,Detectors Present,,Multifamily dwellings,,,nan,Undetermined
VA,1.0,5,5,2.0,2.0,1000.0,1.0,Y,U,U,VA_10709_05022018_0015634_0,Y,9.0,9.0,2018,5,2,13,144580.5963302752,2181.1651376146788,96.8,69.3,6.3,60.9,92.6,12.0,72.0,19.9,49.0,0.0,0.3098986413629502,0.06520020127956294,N,UU_,7,UU_,UU_,UU_,UU_,4,not given_,not given_,not given_,85.29999999999998,0.1,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,UU,UU,UU,UU,UU,,1,2,,,,,,73,1,5801,,watermark,CIR,,,centreville,VA,20120,,,0,0,0,0,U,419,NNN,N,,Cause under investigation,Undetermined,Undetermined,Undetermined,Undetermined,Undetermined,nan,nan,Provide manpower,nan,Undetermined,Undetermined,,1 or 2 family dwelling,,,nan,nan
VA,3.0,1,4,2.0,1.0,1000.0,1.0,Y,1,N,VA_10709_06072018_0019428_0,Y,6.0,91.0,2018,6,7,3,202782.08256880732,2411.9449541284403,97.5,82.2,3.4,76.4,97.5,5.5,77.4,17.7,72.0,11.2,0.3713780918727915,0.07821658698815215,N,0,1,UU_,UU_,UU_,UU_,4,not given_,not given_,not given_,96.4,0.0,0.2,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,05,UU,UU,UU,UU,,1,2,,,1,,,10,1,23432,,Morning Walk,DR,,,Ashburn,VA,20148,,,0,0,0,0,1,419,NNN,N,,Intentional,"Entrance way, lobby",Undetermined,Undetermined,Undetermined,Undetermined,nan,nan,"Fire, other",nan,None Present,Detectors Present,,1 or 2 family dwelling,,,nan,Smoke
VA,1.0,5,3,2.0,1.0,7200.0,1.0,Y,U,N,VA_10709_11062018_0036233_0,Y,6.0,88.0,2018,11,6,10,202782.08256880732,2411.9449541284403,97.5,82.2,3.4,76.4,97.5,5.5,77.4,11.6,100.0,11.2,0.3713780918727915,0.07821658698815215,N,2,1,UU_,UU_,UU_,UU_,4,not given_,not given_,not given_,96.4,0.0,0.2,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,20,UU,UU,UU,UU,,1,2,,,,,,11,1,43703,,Lucketts bridge,CIR,,,Ashburn,VA,20148,,,0,0,0,0,U,419,NNN,N,,Cause under investigation,"Function area, other",Undetermined,Undetermined,Undetermined,Undetermined,nan,nan,Extinguish,nan,None Present,Undetermined,,1 or 2 family dwelling,,,nan,nan
VA,1.0,5,3,2.0,1.0,1800.0,2.0,Y,1,N,VA_10709_12042018_0039686_0,Y,10.0,25.0,2018,12,4,14,202782.08256880732,2411.9449541284403,97.5,82.2,3.4,76.4,97.5,5.5,77.4,5.5,62.0,22.3,0.3713780918727915,0.07821658698815215,N,2,1,UU_,UU_,UU_,UU_,4,not given_,not given_,not given_,96.4,0.0,0.2,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,25,UU,UU,UU,UU,,1,2,,,U,,,11,1,21353,,Glebe View,DR,,,Ashburn,VA,20148,,,0,0,0,0,U,419,NNN,N,,Cause under investigation,"Bathroom, checkroom, lavatory, locker room",Undetermined,Undetermined,Undetermined,Undetermined,nan,nan,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,,,nan,Undetermined
VA,1.0,5,4,2.0,0.0,1000.0,1.0,Y,U,U,VA_10710_01212018_0003067_0,N,12.0,242.0,2018,1,21,15,160021.54128440365,2146.8440366972477,95.9,5.7,7.8,49.4,96.4,15.2,68.8,8.7,66.0,7.6,0.03160573188696933,0.020758001874916297,N,UU_,1,UU_,UU_,UU_,not given_,4,not given_,not given_,not given_,68.8,1.0,4.9,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,UU,UU,UU,,UU,,1,2,,,,,,11,1,12569,,Downey Mill Rd,,,,Lovettsville,VA,20180,,,0,0,0,0,,400,,,,Cause under investigation,Undetermined,Undetermined,Undetermined,nan,Undetermined,nan,nan,Extinguish,nan,Undetermined,Undetermined,,"Residential, other",nan,nan,nan,nan
VA,12.0,5,4,30.0,0.0,3000.0,3.0,Y,1,U,VA_10710_03262018_0010339_0,N,12.0,24.0,2018,3,26,16,156923.1743119266,1918.4311926605506,96.3,49.5,7.8,61.3,96.1,11.1,70.7,7.7,49.0,9.4,0.06179758621712184,0.06891439077187676,N,UU_,11,UU_,UU_,UU_,not given_,4,not given_,not given_,not given_,74.6,0.4,2.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,UU,UU,UU,,UU,,1,2,,,U,,,00,1,711,,Clark,CT,NE,,Leesburg,VA,20175,,,0,0,0,0,,429,,,,Cause under investigation,Undetermined,Undetermined,Undetermined,nan,Undetermined,nan,nan,"Action taken, other",nan,Undetermined,Detectors Present,,Multifamily dwellings,nan,nan,nan,Undetermined
VA,1.0,5,2,2.0,1.0,2600.0,2.0,Y,1,N,VA_10710_04182018_0013136_0,Y,7.0,181.0,2018,4,18,9,151683.88073394494,1970.5045871559632,95.7,62.4,5.9,55.7,91.2,13.1,71.4,0.7,86.0,13.0,0.15330931587981214,0.08014410472112718,N,2,1,UU_,UU_,UU_,not given_,4,not given_,not given_,not given_,85.6,0.2,0.6,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,27,UU,UU,,UU,,1,2,,,1,,,11,1,13470,,Taylorstown,RD,,,Leesburg,VA,20176,,,0,0,0,0,,419,,,,Cause under investigation,Office,Undetermined,Undetermined,nan,Undetermined,nan,nan,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Smoke
VA,1.0,5,3,1.0,1.0,1817.0,1.0,Y,1,N,VA_10712_02142018_1805625_0,N,13.0,120.0,2018,2,14,4,160021.54128440365,2146.8440366972477,95.9,5.7,7.8,49.4,96.4,15.2,68.8,2.7,75.0,11.2,0.03160573188696933,0.020758001874916297,1,4,1,3,1,8,UU_,4,not given_,UU_,not given_,68.8,1.0,4.9,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,47,13,81,UU,34,,1,2,UU,,1,,,11,1,12770,,DOWNEY MILL,RD,,,Lovettsville,VA,20180,,,0,0,0,0,1,419,240,N,,Cause under investigation,"Vehicle storage area; garage, carport",Arcing,"Electrical wire, cable insulation",Undetermined,Unspecified short-circuit arc,Undetermined,nan,Extinguish,nan,None Present,Detectors Present,Asleep,1 or 2 family dwelling,"Furnishings, other",,nan,Smoke
VA,1.0,2,2,2.0,0.0,40000.0,2.0,Y,U,U,VA_10712_05302018_0018641_0,N,9.0,37.0,2018,5,30,9,160021.54128440365,2146.8440366972477,95.9,5.7,7.8,49.4,96.4,15.2,68.8,20.7,100.0,0.0,0.03160573188696933,0.020758001874916297,N,UU_,8,UU_,UU_,UU_,not given_,4,not given_,not given_,not given_,68.8,1.0,4.9,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,UU,UU,UU,,UU,,1,2,,,,,,86,1,,,12502 Taylorstown Rd,,,,Lovettsville,VA,20180,,,0,0,0,0,,419,,,,Unintentional,Undetermined,Undetermined,Undetermined,nan,Undetermined,nan,nan,Investigate,nan,Undetermined,Undetermined,,1 or 2 family dwelling,nan,nan,nan,nan
